N	R	I
0	1083.23	9.7e-05
1	1083.24	9.7e-05
2	1083.21	9.7e-05
3	1083.21	9.7e-05
4	1083.25	9.7e-05
5	1083.21	9.7e-05
6	1083.21	9.7e-05
7	1083.21	9.7e-05
8	1083.22	9.7e-05
9	1083.21	9.7e-05
10	1083.2	9.7e-05
11	1083.22	9.7e-05
12	1083.22	9.7e-05
13	1083.23	9.7e-05
14	1083.21	9.7e-05
15	1083.22	9.7e-05
16	1083.2	9.7e-05
17	1083.22	9.7e-05
18	1083.18	9.7e-05
19	1083.19	9.7e-05
20	1083.17	9.7e-05
21	1083.2	9.7e-05
22	1083.21	9.7e-05
23	1083.22	9.7e-05
24	1083.22	9.7e-05
25	1083.2	9.7e-05
26	1083.22	9.7e-05
27	1083.19	9.7e-05
28	1083.21	9.7e-05
29	1083.2	9.7e-05
30	1083.21	9.7e-05
31	1083.19	9.7e-05
32	1083.2	9.7e-05
33	1083.19	9.7e-05
34	1083.19	9.7e-05
35	1083.21	9.7e-05
36	1083.22	9.7e-05
37	1083.22	9.7e-05
38	1083.24	9.7e-05
39	1083.21	9.7e-05
40	1083.21	9.7e-05
41	1083.25	9.7e-05
42	1083.24	9.7e-05
43	1083.26	9.7e-05
44	1083.26	9.7e-05
45	1083.26	9.7e-05
46	1083.24	9.7e-05
47	1083.27	9.7e-05
48	1083.25	9.7e-05
49	1083.26	9.7e-05
50	1083.28	9.7e-05
51	1083.3	9.7e-05
52	1083.3	9.7e-05
53	1083.29	9.7e-05
54	1083.33	9.7e-05
55	1083.32	9.7e-05
56	1083.32	9.7e-05
57	1083.32	9.7e-05
58	1083.32	9.7e-05
59	1083.35	9.7e-05
60	1083.35	9.7e-05
61	1083.36	9.7e-05
62	1083.35	9.7e-05
63	1083.38	9.7e-05
64	1083.39	9.7e-05
65	1083.43	9.7e-05
66	1083.43	9.7e-05
67	1083.45	9.7e-05
68	1083.47	9.7e-05
69	1083.48	9.7e-05
70	1083.52	9.7e-05
71	1083.52	9.7e-05
72	1083.54	9.7e-05
73	1083.56	9.7e-05
74	1083.58	9.7e-05
75	1083.6	9.7e-05
76	1083.6	9.7e-05
77	1083.64	9.7e-05
78	1083.61	9.7e-05
79	1083.63	9.7e-05
80	1083.67	9.7e-05
81	1083.7	9.7e-05
82	1083.72	9.7e-05
83	1083.73	9.7e-05
84	1083.73	9.7e-05
85	1083.77	9.7e-05
86	1083.8	9.7e-05
87	1083.85	9.7e-05
88	1083.83	9.7e-05
89	1083.91	9.7e-05
90	1083.89	9.7e-05
91	1083.91	9.7e-05
92	1083.92	9.7e-05
93	1083.94	9.7e-05
94	1083.96	9.7e-05
95	1084.0	9.7e-05
96	1084.04	9.7e-05
97	1084.06	9.7e-05
98	1084.07	9.7e-05
99	1084.12	9.7e-05
100	1084.13	9.7e-05
101	1084.19	9.7e-05
102	1084.2	9.7e-05
103	1084.23	9.7e-05
104	1084.22	9.7e-05
105	1084.27	9.7e-05
106	1084.33	9.7e-05
107	1084.33	9.7e-05
108	1084.41	9.7e-05
109	1084.41	9.7e-05
110	1084.5	9.7e-05
111	1084.49	9.7e-05
112	1084.53	9.7e-05
113	1084.57	9.7e-05
114	1084.56	9.7e-05
115	1084.6	9.7e-05
116	1084.65	9.7e-05
117	1084.69	9.7e-05
118	1084.73	9.7e-05
119	1084.74	9.7e-05
120	1084.79	9.7e-05
121	1084.8	9.7e-05
122	1084.84	9.7e-05
123	1084.88	9.7e-05
124	1084.94	9.7e-05
125	1084.96	9.7e-05
126	1085.0	9.7e-05
127	1085.02	9.7e-05
128	1085.06	9.7e-05
129	1085.13	9.7e-05
130	1085.15	9.7e-05
131	1085.16	9.7e-05
132	1085.21	9.7e-05
133	1085.24	9.7e-05
134	1085.27	9.7e-05
135	1085.32	9.7e-05
136	1085.38	9.7e-05
137	1085.4	9.7e-05
138	1085.44	9.7e-05
139	1085.44	9.7e-05
140	1085.53	9.7e-05
141	1085.53	9.7e-05
142	1085.61	9.7e-05
143	1085.64	9.7e-05
144	1085.67	9.7e-05
145	1085.68	9.7e-05
146	1085.72	9.7e-05
147	1085.76	9.7e-05
148	1085.79	9.7e-05
149	1085.83	9.7e-05
150	1085.89	9.7e-05
151	1085.93	9.7e-05
152	1085.94	9.7e-05
153	1086.0	9.7e-05
154	1086.01	9.7e-05
155	1086.05	9.7e-05
156	1086.08	9.7e-05
157	1086.1	9.7e-05
158	1086.15	9.7e-05
159	1086.17	9.7e-05
160	1086.19	9.7e-05
161	1086.23	9.7e-05
162	1086.25	9.7e-05
163	1086.29	9.7e-05
164	1086.34	9.7e-05
165	1086.36	9.7e-05
166	1086.39	9.7e-05
167	1086.41	9.7e-05
168	1086.47	9.7e-05
169	1086.46	9.7e-05
170	1086.51	9.7e-05
171	1086.54	9.7e-05
172	1086.54	9.7e-05
173	1086.55	9.7e-05
174	1086.61	9.7e-05
175	1086.61	9.7e-05
176	1086.64	9.7e-05
177	1086.68	9.7e-05
178	1086.71	9.7e-05
179	1086.75	9.7e-05
180	1086.8	9.7e-05
181	1086.78	9.7e-05
182	1086.8	9.7e-05
183	1086.79	9.7e-05
184	1086.86	9.7e-05
185	1086.88	9.7e-05
186	1086.85	9.7e-05
187	1086.89	9.7e-05
188	1086.93	9.7e-05
